country,user_id,attraction,score,review,trip_date
Czech,471andrev,Cesky Krumlov Castle,4.0,The castle offers an insight into Medieval history and offers great photo opportunities. Early in the morning is best before some of the tour groups arrive though.,Dec 2018
Czech,Nicholas N,Cesky Krumlov Castle,4.0,The castle is fine and one of the best things to see since the city is quite small. Seen better castles though.,Jan 2019
Czech,carlo b,Cesky Krumlov Castle,4.0,"This castle is really nice, the free visit along it it really worth it! It's a pity all the walls of the castle are painted... a natural stone effect would be much better!",Dec 2018
Czech,ATraveller363,Cesky Krumlov Castle,4.0,"Although I didn't have time to visit the Museum the castle does have great views leading up to it and from it. Flowing above, through and down into the cobbled street old town it's easy to see why its made the area onto the UNESCO list.
Busy with the usual selfie stick and mobile clad brigade but a great place to walk through. I had a guided walking tour through this and surrounding areas. There's an interesting bit by the canons in the open courtyard about reinstating the ceremonial guard that stopped during communist time.",Dec 2018
Czech,Mcjester,Cesky Krumlov Castle,4.0,"Beautiful place, you really have to stop on your way to Prague in this lovely town. The old castle is amazing,entrance is free View is amazing from the top of the castle and from the castle walls. A must visit at Cesky",Dec 2018
Czech,DanielD525,Cesky Krumlov Castle,5.0,"We only visited for the day, so we made the decision to skip the castle but went ahead with the tower so that we'd have enough time to stroll around and engage within the town itself. Admission to the tower was 100 czk for both of us, and even if it was x4 more expensive, then you'll still not find better views whilst in the whole of Czech Rep. I know its a statement, but I wouldn't be making it if I didn't believe it.
Climbing the tower is narrow, dark, bricked and steep with lots of other tourists going up or coming down, so take your time as there are quite a few steps to encounter, but the wall rope is here to let you know of other peoples whereabouts. Once up the tower, the viewing floor gives you a panoramic vision of what makes this view so special. The Castle, Vltava River, canoeing, historic buildings, lots of colour and lots of greenery are all on offer. We were here during the end of summer, so the sun being out was a formality. Have a look at my pictures and you'll see the sun brings everything out, so much life and a unbelievable amount positivity generated from this truly magnificent town...
Read more",Jul 2018
Czech,bartleycrc,Cesky Krumlov Castle,5.0,Beautiful castle in a beautiful town in the south part of Czech Republic. We took the Regiojet bus from Prague … need to make reservations a few days in advance for the best departure times. Walked through town to get to the castle. From the castle great views of the town. A lot of history in the castle.,Sep 2018
Czech,chocobillie,Cesky Krumlov Castle,5.0,Get a local travel guide who can get you around before & during those bus groups. Make sure you go through the castle but you must stop by Pesky Pernik Old Bohemian Gingerbread. They have these chocolate covered gingerbread pillows which are OUTSTANDING.,Oct 2018
Czech,Anthony O,Cesky Krumlov Castle,5.0,great place to visit it is like stepping back in time with Lots of things to do.The views from the castle are fantastic .,Dec 2018
Czech,Christine R,Cesky Krumlov Castle,5.0,We walked through the spectacular gardens and ground of this castle. Unfortunately we did not go in but it was well worth walking around.,Jun 2018
Czech,Beatriz M,Cesky Krumlov Castle,4.0,"Very big for the size of the city, several parts to visit or walking through it, if you prefer. Garden only open from March to October.",Dec 2018
Czech,Celyn C,Cesky Krumlov Castle,5.0,"We visited the view point early in the morning and looking forward for hot air balloon, but to bad, due to bad weather, hot air balloon not available. Anyway, we do enjoyed the early morning walk and fantastic town view",Dec 2018
Czech,Jan M,Cesky Krumlov Castle,5.0,Great and main sight in Český Krumlov. Great views to historical city centre from there. There are also bears at the entrance.,Nov 2018
Czech,Jacque W,Cesky Krumlov Castle,4.0,Stay there for a night at the town which is quite nice to stroll around. The weather also very cool during out visit at November. Visited the church and the castle which really beautiful inside the buildings. Nice views from the castle on overall the village. Nice foods and shopping around.,Nov 2018
Czech,Susan4563,Cesky Krumlov Castle,5.0,"We took a guided tour of the castle and what a delight it was. Very, very interesting and the views from the grounds looking over the river and the gorgeous village of Cesky Krumlov was spectacular.",Sep 2018
Czech,GnosticDwarf,Cesky Krumlov Castle,5.0,About three hours on coach from Prague... We paid €15 each to travel from Andel coach station... four stops from central Prague on the yellow line.,Nov 2018
Czech,CenturySixTenths,Cesky Krumlov Castle,5.0,"This was a highlight of our cruise, among many.
The bus route through the foggy, winding, mountainous terrain imbued a sort of time-traveling vibe to the experience.
Bright and sunny during our visit, the town is an amazingly well restored centuries old castle walled city of soaring churches and all manner of structures.
Ours was a guided tour, well organized and planned to allow for a few hours of free time to wander, catch a lunch and explore. We frequently passed by others from our group who would share info and comments on things to catch nearby. Similar to Rothenburg in charm, but more *Eastern* in character (e.g. Onion domes, etc).
Small in scale but impactfully big.
Catch it if you can!

Read more",Oct 2018
Czech,Jason E,Cesky Krumlov Castle,5.0,"Cesky Krumlov is one of the most quintessential village experiences in Europe. The castle itself sits hunched above the city and can be seen from just about anywhere. We did not do the tours as we had a three year old with us but to her, it was Elsa’s Castle and we ran up and the the inside path to bridge that overlooks the old town.",Sep 2018
Czech,Julia Vitale,Cesky Krumlov Castle,5.0,"The castle offers a couple of tours. One is of the castle itself, interesting enough. But the best is the tour of the castle's theater - one of only 2 wooden ones from the ~1600's still in existence. Excellent tour inside the theater. only given in English once a day at 10 AM i think. book as soon as you can.",May 2018
Czech,Paobell,Cesky Krumlov Castle,5.0,This Castle Is quite big and old. From the 1300's. It Is a must. Walk all around. Nice views from the top.,Oct 2018
Czech,7wonderstraveler,Cesky Krumlov Castle,5.0,"We booked 2 different tours; the basic tour that shows different rooms with 7 bear rugs and the Baroque Theatre! We had an hour and a half in between tours so we climbed the bell tower. George was our tour guide for both tours. He was very good at his job and I loved the tours! I must add: The small group entered the Baroque Theatre and all just gasped and wowed this stunning sight! Please be sure to add the Theatre to your tour, you will enjoy!",Oct 2018
Czech,Linda C,Cesky Krumlov Castle,5.0,"Such a lovely introduction to this interesting place.
The history and architecture combined make this a must for every visitor",Oct 2018
Czech,yfylou,Cesky Krumlov Castle,4.0,"The country second largest castle and chateau complex, stunning garden and the best well preserved baroque chateau Theatre in the world. From the Castle side, you will see the beautiful view of the Cesky Krumlov town. Worth visiting.",Sep 2018
Czech,waytakaj,Cesky Krumlov Castle,4.0,"you can walk around the town, Ticket for the castle is 100 czk. , On the tower can see 360 panorama view.",Oct 2018
Czech,WineFoodTravel500,Cesky Krumlov Castle,2.0,"I spent a while trying to work out the ticket system on the website before leaving home then gave up,figuring I'd find out when I got here. The first ticket office only sold tickets to the museum and tower, which was closed for a few weeks. They directed me to the next ticket office which due to poor signposting I missed completely, walking right to the other end before asking a tour guide where it was. Any way finally found it to learn the English tour of the theatre had sold out for the day. No problem I will come back tomorrow, but the ticket office couldn't tell me when it would be the next day. She was so rude and told me to book on the website, I tried to do this but the booking page was in Czech with no English option. The box office lady refused to translate for me even though there was no one else in line. Absolutely the most frustrating experience I've had in a while. Decided to leave it altogether, too stressful.
Btw pretty much everything closes on Nov.1st.
Read more",Oct 2018
Czech,iris64,Cesky Krumlov Castle,5.0,"The castle is lovely and special, no doubt about it. We tried to attend as many guided tours as possible, unfortunatelly in October there were two tours only. When we bought our tickets the lady was quite quickly printing out the tickets, not giving us the smallest chance to meditate which tour to attend (there was nobody behind us). As there is a definite time issue (our tour 1 started at 10.45, the theatre tour at 1 p.m)., we tried to get information about the starting times in different languages. Then she just knocked with her pen the sign ""tickets are non-refundable"". As the tickets are not cheap at all, I think the least they could do is to put a sign when the tours start and in which language. Especially when the ticket office personnels are so rude and non-communicating. Fortunatelly our bad experience lasted this long, the tour guides were very nice and informative.If you have time, try to include in your programme the barroque theater tour. The place is unique and they present quite a good movie about the theatre, its history and how it works. After the movie one can walk behind or better to say under the stage. There is a small terrace caffe just a little bit further on after the theatre with a stunning view on the town.
Read more",Oct 2018
Czech,e c,Cesky Krumlov Castle,5.0,"The castle is a must see. Unlike castles in other European cities/countries, this one is quite plain, full of paintings than relief sculptures. In fact, you can hardly find one as we walk around the castle.

Still, it is a very beautiful little town and a great place to visit.",Oct 2018
Czech,VancouverDaffy,Cesky Krumlov Castle,5.0,"We drove from Munich, Germany to Cesky Krumlov for a day trip. The scene was wonderful and the weather was good. Parking were limited but we found one.",Jul 2018
Czech,FellowTraveler91105,Cesky Krumlov Castle,5.0,"Our gorgeous guide was Mirek. He made you feel as he was living in the Castle for 100’s of years and that he know everyone that lived there personally. He was absolutely amazing. His tales and stories fascinated every one on the tour. He was so interactive with the group and made us feel as we were living the tales with him. His knowledge about the history and events that took place over the 100’s of years in the castle was amazing. We well I could not ask for a better guide. He made the experience absolutely magical.
Erasmus Ras from Ireland",Oct 2018
Czech,Nidhi Gupta,Cesky Krumlov Castle,4.0,"As we reached the castle, the first thing we saw was the colourful design on the Palace exterior. It was different from all other unicolor palaces that we had seen till now, with shades of orange being the dominant color. We decided to skip the palace tour, just took the ticket to nearby tower and went up to take photos of top view of the town.
After seeing the tower, we were walking around the tower and saw some pre-wedding shoots going on. In one photo shoot, interestingly the groom was seen holding and changing bride's shoes.
As we were walking around, we saw a cafe and went there to have hot wine with chips. Chips was the only food item available. The wine was nothing great - little tangy with a flavour of cinnamon but a hot drink went with the cold weather and view. We tried adding sugar to cut the tanginess, but then it tasted like cough syrup.
After the wine and photo session we went ahead and reached castle garden. It was a nice view.
Read more",Sep 2018
Czech,Gabor J,Cesky Krumlov Castle,5.0,"There are no words to describe how beautiful this place is. A castle in the the rocks. Whenever you visit, daytime or at night its eye-catching. If you come you wont be able to miss it cause its in the middle of the town. Everything is around it. You can take a look from the inside as well and only have to pay for the tower the rest is free.",Oct 2018
Czech,Minakshi5,Cesky Krumlov Castle,5.0,Cesky krumlov as a whole village is so beautiful but what tops that is their castle. You feel like Alice in the wonderland with such beautiful landscape and castle garden. Would like to go there time and again,Sep 2018
Czech,Anuj_Mithani,Cesky Krumlov Castle,4.0,"After exploring the old town, we headed towards the castle joined by a large number of tourists and groups - this is clearly a popular attraction. Dating back to the 13th century, the castle was refurbished in the 16th century as a residence. Excluding a few sections of the castle (e.g. the museum, up the tower, which entail and admission fee), most of the grounds are freely accessible to visitors. We enjoyed strolling around, and getting an orientation of Czech history (though a lot of the structures seem extensively restored) – and enjoying the many viewpoints as we ascended higher. We also detoured via the pond and the gardens on our way out. Watch out for the cute bear in the moat!",Sep 2018
Czech,Victoria F,Cesky Krumlov Castle,5.0,I really enjoyrd my trip to this castle and the village. The view is stunning and I am impressed by the history of such complex.,Oct 2018
Czech,Traveller07700900461,Cesky Krumlov Castle,4.0,"The castle grounds are a delight to see. There are different tours and tickets for the castle museum, the tower and the interiors. You can enter the grounds for free but most people will want to go up the tower. The hike up to the gardens is all up hill, coming down is easier. The are loads of view points for photos. A must see.",Oct 2018
Czech,BradBSpurs,Cesky Krumlov Castle,5.0,Didn't get to see the bear but the painting is amazing. Highly recommend going to the castle if you have time.,Oct 2018
Czech,hweeying,Cesky Krumlov Castle,4.0,"We spend full day at this beautiful town. A good photo spot with scenic view. Lot of tourists visit this place.
Visited on Nov 2017.",Nov 2017
Czech,Sok Fen Cheong,Cesky Krumlov Castle,5.0,"Did a one-hour guided tour in the castle - the guide brought us through the castle rooms, enthralled us with stories spanning the various ruling families through which the ownership of the castle changed hands. Along the way we saw the outer skin of the deceased castle bears (together with their heads) laid out on the floors, the opulence of some of the ruling families manifested in a golden carriage that was built and used only once. For a day trip out of prague, this has certainly been rewarding!",Oct 2018
Czech,Gabi G,Cesky Krumlov Castle,5.0,"Even if you don't have enough time to take a tour, you can walk through the entire castle to the royal garden and catch breathtaking views of the charming city center area.",Oct 2018
Czech,Catherine T,Cesky Krumlov Castle,4.0,"If you're on a river cruise, definitely take this excursion - so worth it. The castle has a complex history, which you'd miss if you walk on your own and just look at the architecture. My tour was from the upper gardens, (views of tile-roofed town), through the castle paths, and down to the town. Some strange things to learn about the painted renaissance detail. I had no time for the tour of interiors, which might have been great. A charming town at the base of the castle, including a good vegetarian restaurant.",Sep 2018
Czech,Borderless Foodie,Cesky Krumlov Castle,5.0,"Can easily spend a day here ... started the day visiting the Krumlov castle first. One in the mid section of the castle, it offers a bird’s eye view of the old town surrounded by the Vltava River.

From the foot of the castle, enters the old town. The town square has a lot of shops to browse around. From the old town, it offers good view of the castle.

After spending the morning walking around, lunch at Ruze Hotel restaurant (previously a monastery) was relaxing. Good service and food.
Read more",Oct 2018
Czech,roaming_kiwi58,Cesky Krumlov Castle,5.0,"You can wander through the courtyards of this massive castle for free, but there are also guided tours inside for a fee. You are not allowed to take photos inside. We had an English speaking guide take our group, together with several independent people. The outside of this castle is impressive, but it is also worth going inside.
It is a separate ticket to go into the museum and/or up the tower. We didn't go in the museum, but there are great views from the top of the tower, though it was very crowded. There are also the castle gardens up the hill behind the castle, which are free. The baroque theatre is part of the castle, but also a separate ticket, and by tour only.
The castle in Cesky Krumlov is very interesting.
Read more",Sep 2018
Czech,Mick,Cesky Krumlov Castle,5.0,"Our hosts and friends took us from the very top and we walked down through the castle, into the town and had lunch. If you start at the very top you walk through the palace gardens, fountains, lush grass, and beautiful flowers, make your first impression of this castle pleasing and pleasant. It is gorgeous, with so much to look at, the art, the museum within the castle, the little shops, it was a true delight to go through here. We didn't do a paid tour, so we didn't go into the inner sanctum so to speak, but what we saw was amazing, and far as one of the free things we did, it was a wonderful experience.",Sep 2018
Czech,Karit M,Cesky Krumlov Castle,5.0,"Beautiful castle , nice weather, lively historical, good food , impress Sunday craft market , unique hotels and lost your night under the million of stars reflected on the river.
Best is beer time.",Mar 2018
Czech,EnidBlack,Cesky Krumlov Castle,5.0,"We loved the castle and the activities around. Very well done and fascinating! We hope to come back soon, my husband especially liked the blacksmith!",Oct 2018
Czech,POPPA-D,Cesky Krumlov Castle,4.0,"On a recent trip to Prague, we decided to make the 2 hour plus trip to visit Cesky Krumlov. It was a very unique destination, with the Castle as the centerpiece of the city. We enjoyed seeing both the city and the castle, but would question whether it was worth 5 hours in a car.",Sep 2018
Czech,Rita M,Cesky Krumlov Castle,5.0,"This is a really medieval castle - you can walk around the castle, basically for free. Really great experience",Nov 2017
Czech,Walter A,Cesky Krumlov Castle,5.0,This is a great place to visit for a taste of the lifestyle of the historic rich and famous. From the large and beautiful gardens to the incredible tower this is a must see destination if you are in the area. The views of the town below are by themselves worth the the walk up the hill.,Apr 2018
Czech,Natasha20151710,Cesky Krumlov Castle,5.0,"Beautiful and history-rich castle is definitely worth exploring .From up , you get the best spectacular view There's lots to do and see here.",Sep 2018
Czech,BeejayBerkshire,Cesky Krumlov Castle,5.0,"As you approach from the car / coach park this has a real “Wow” factor. It’s the arches and passage way between two section that has the impact – and you’ll be walking along that corridor looking out at the town and the people looking up at you looking down. It’s a UNESCO listed castle and it’s not difficult to see why. Our tour from a Scenic river cruise didn’t include paid entry to rooms, but by all accounts, if you’ve got the time and enjoy the rich décor of historic castles, you won’t want to miss them.

What is worth the long steady climb from the castle courtyards, is visiting the castle garden for more stunning views and the open air rotating theatre seating. Yes it is and it does!
Read more",Aug 2018
Czech,ojerio,Cesky Krumlov Castle,4.0,"It was too late for me to visit the interior areas of the castle when I visited. I found the views spectacular and appreciated the sgraffito detail on the exterior of the buildings. The garden was not thrilling. It was a bit of an uphill trek from the town square, if you choose this approach be sure you like uphill walking and stairways.",Sep 2018
Czech,Aircraft123,Cesky Krumlov Castle,5.0,"On organised tour with Riviera, beautiful castle with fabulous views would recommend a visit here. We had time to explore afterwards which was great 👍",Sep 2018
Czech,Matz🇭🇰🇱🇰🇻🇳🇲🇴🇦🇺🇸🇽🇺🇸🇪🇸🇲🇲,Cesky Krumlov Castle,5.0,"Another wonder of human creativity
A palace on a rock converted to a castle with 360 viewing the city
From entrance every single thing is so detailed. The archers and the squares gives a royalty look to the place
The tower is giving extra value to the place
I’m sure you will fall in love with this place

To Feel like a royal go there and enjoy
Read more",Dec 2017
Czech,LisaErickson,Cesky Krumlov Castle,5.0,Amazing castle with beautiful views! Our tour guide was great and provided us information! I would highly recommend!,Sep 2018
Czech,Raerae_Travels,Cesky Krumlov Castle,5.0,"You have to pay to climb the tower, but the Castle grounds are free, unless doing a guided tour or special exhibits. A must-see, 5-minute walk from the Center. A great place to wander, and take photos or views of Cesky. The Castle itself is a great photo op, too.",Sep 2018
Czech,Pccla74,Cesky Krumlov Castle,5.0,"A visit to Cesky Krumlov is not complete without exploring the castle. Despite the rain on the day we visited, we still enjoyed checking out the various parts of the complex, including the moat with the bears, the inner courtyards, and the garden with its lovely fountain. If you want to see more, there are a few tour packages you can do. We opted for the one that takes you through various rooms of the castle, the masquerade ballroom, and the room housing the golden coach. We had an excellent local guide who thoroughly explained the interesting history of the castle and the families that ruled the land. On a sunny day, it probably would've been worth climbing the tower to see the views of the town and surrounding landscape.
Read more",Jul 2018
Czech,matkat7,Cesky Krumlov Castle,5.0,"The castle grounds are quite extensive and mostly free. They even include a couple of bears in a confined area. However, one does have to pay a small amount to see the museum and go up into the tower. Be sure to get the audio guide which is included in the price. And go up the steep staircase into the tower for an awesome 360 view of the town!",Aug 2018
Czech,Greenlakereener,Cesky Krumlov Castle,5.0,"Climb the tower for great views!
A visit to the castle is a must in Cesky Krumlov! You can simply walk up over the moat with the two bears, through the three inner courtyards, over the bridge and up into the magnificent garden with its lovely fountain, all for free. If you want to see more, there are four paid tours you can do. The first is done on your own...purchase a ticket for the tour and castle museum in the first courtyard right under the tower, then climb several steep stairs for breathtaking views of the town and river. If you can handle the short climb it is well worth it. Then there are 3 paid tours inside the castle. The first takes you through gorgeous rooms, the masquerade ballroom, and onto the room housing the golden coach, all sights will amaze you! The next tour is also very good and takes you through the living quarters of the castle. The third, which if you have time is really interesting, takes you into and through one of only two baroque theaters in existence today, because most caught fire and burned over the years. You will see a film about the history of the theater, get to sit inside it and see the amazing sets and stage, then you go under the stage to see how they changed the sets, made sound effects, and more. It is really informative and fun to see! So if you have the time, try to do all four tours....you will love each one! Make sure you go early and buy your tickets for the English language tours as they only have a few each day.
Read more",Aug 2018
Czech,Karri L,Cesky Krumlov Castle,5.0,"We went on 3 tours of this castle - Baroque Theater, Tour I and Tour II (we did not go in to the labyrinth although we would have liked to). All 3 were well done and interesting. The Baroque Theater is such a unique venue that if you only have time for one - don't miss this one! There are only 2 baroque theaters left in the world so it is a must see if you are there. The nice thing about all these tours is they are very approachable, you are right in the room and not held at a 20 foot distance from the artifacts. The tour guides are interesting and full of tidbits of information. We had to take tour II in Czech but they have an english guide you can follow along and our tour guide was so nice he would speak with us about the castle as we moved from room to room to make sure were were following along. Get to the castle early and walk the gardens, it is lovely to be on the grounds before it gets too crowded. Definitely a day well spent here!
Read more",Sep 2018
Czech,Susie277,Cesky Krumlov Castle,5.0,"A beautiful medieval town that has kept its authenticity. It is quite unique, the buildings are gorgeous & the town is surrounded by a river. Lots of cafes & restaurants & plenty opportunities for photos, such a picturesque town. It is about 2 & a half hours out of Prague city, you can take a bus/coach through the tourist agencies. You wont be disappointed!.",Aug 2018
Czech,LaohuPenang,Cesky Krumlov Castle,5.0,"Enjoy the free walk through the castle grounds, pay only to visit the tower or the interior of the castle",Sep 2018
Czech,caridy,Cesky Krumlov Castle,5.0,"Arranged by agent for my travel group, the guide has worked for the castle for years and was wonderful in sharing history. One of the most spectacular places...frozen in time. Left essentially untouched until recent years of restoration by superb director/curator. The Barouche Theatre is a must!",Sep 2018
Czech,craigg166,Cesky Krumlov Castle,3.0,"The Castle is indisputably magnificent and the views are breathtaking.....but....when we were there in early September - you had to jostle through throngs of tourists, push past a a sea of selfie sticks and young women posing for their glam shots - to get your turn to see the views. We walked around the grounds, went up the Tower and saw the museum, but passed on seeing the interior rooms since that required an additional fee and could only be done as part of a tour",Sep 2018
Czech,bubuli32,Cesky Krumlov Castle,5.0,"We used a regiojet bus service from Prague. We purchased tickets online in US in advance (one month) as the seats fill up quickly. The RT tickets were very cheap ($16 per person). The bus was actually very modern and clean. We were offered a choice of a warm drink; water, pop etc for purchase; free wifi on board and a wide selection of movies to keep you occupied for 2 hrs.
The town is a gem. The castle tour is great but short. The directions to where the tour gathers was a bit confusing, and we saw ppl miss their assigned time. As you exit ticket office head left and you'll see a hanging sign ""Tour starts here"" or smth like that. The ticket itself is a bit confusing because the Tower is a separate ticket, and also you can't tour the interior without a guide so that means you must wait for the assigned time slot . And as English is often the default language those tours sell out fast. Overall a great day.
Read more",Aug 2018
Czech,dsmith31,Cesky Krumlov Castle,5.0,"This castle is worth a visit to learn the history of this area and the royal linage throughout the centuries. While the interior is rather dark in decor and not as opulent as some other European castles, it has a magnificent view of this charming town below with its meandering river and charming architecture.",Jul 2018
Czech,Monalisa L,Cesky Krumlov Castle,5.0,We took our two teenage children with ys on a day trip from Prague. They both enjoyed the architecture and views from the castle not to mention the brown bears that are there.,Aug 2018
Czech,JoBee65,Cesky Krumlov Castle,5.0,There are lots of people visiting this site. It's beautiful and if you don't want to pay a full ticket as a ticket with numerous add-ons and wade your way through all of the Asian tourists then buy a tourist book for 189ck and do it yourself. Worth a visit as it is amazing to see and it's drenched in local history.,Sep 2018
Czech,Anurag T,Cesky Krumlov Castle,5.0,The structure is imposing and intmidating and the meandering river creates such a picture perfect setting. A great part of the castle is free and view of the town from the top is splendid.,Aug 2018
Czech,Justin T,Cesky Krumlov Castle,5.0,My wife and I visited here back in October of 2017. The town was like something out of a Harry Potter movie. It was amazing the food was awesome there in the small town square there was a nice little bus ride from Prague. The atmosphere was great so much history in that little town and I highly recommend the castle,Oct 2017
Czech,tassietige,Cesky Krumlov Castle,5.0,"We visited the Tower, the museum and did a guided tour of the castle. Our young guide was lively and very knowledgeable and worth paying for. The gardens are very pleasant too and they are free.",Jan 2018
Czech,luke47,Cesky Krumlov Castle,5.0,"This beautiful castle is huge: room after room of beautiful furnishings and paintings.

Our guide was excellent: so witty and informative.

The only downside is that you are herded through like cattle because of the throng of other tourists!",Aug 2018
Czech,Guest G,Cesky Krumlov Castle,4.0,"If you want a day trip to a quiet town from Prague, this is it. There are lovely shops and restaurants. The Castle are really old but interesting.",Sep 2017
Czech,Jennifer K,Cesky Krumlov Castle,5.0,"We took the 45 minute Baroque theater tour, which takes place in different languages at different parts of the day: we went on the German-speaking one at 1 pm. This is a fascinating tour you shouldn't miss out on if you are a fan of theater and want to know more about the historical details of the best-preserved Baroque theater in Europe! You get a glimpse of the inner machinery - the levers, ropes and pulleys for the scenery changes - and a live demonstration of the sound effects of the time, which is really cool. The last 15 minutes or so is a film in English that covers more of the details of the theater, such as costumes, historical details of Baroque theater and opera, and some film of the reconstructed plays and operas of the time.
Read more",Aug 2018
Czech,Catalina980,Cesky Krumlov Castle,3.0,"In such a beautiful setting, do you really need a captive bear to attract visitors? It might be tradition but so were dancing bears. Let wild animals be wild. Send it to a sanctuary for bears. Belitsa park in Bulgaria maybe?",Aug 2018
Czech,H4NOUS,Cesky Krumlov Castle,5.0,"impressive castle, a historic city with an amazing atmosphere, but in season also with crowds of tourists",Aug 2018
Czech,Don L,Cesky Krumlov Castle,4.0,"There are many castles in this part of Europe but this has to be one of the most interesting.

Steeped deep in European history it is a wonderfully baroque and Gothic style castle that must be seen to be appreciated.

Give yourself at least three hours with some good walking shoes and a great camera to fully enjoy this historic Czechoslovakian treasure. Enjoy.
Read more",Jul 2018
Czech,210vasilikia,Cesky Krumlov Castle,5.0,"Beautiful, grandiose castle, with breathtaking views over the city! I was a bit disappointed that visitors are not allowed to take photos inside it during the tours..",Aug 2018
Czech,Damien R,Cesky Krumlov Castle,5.0,We enjoyed our viewing of the castle. A definite must-see if you are in the city of Czesky Krumlov!!,Aug 2018
Czech,KodoDrummer,Cesky Krumlov Castle,5.0,"Beautiful medieval Gothic castle, built about 1240 by members of the Witigonen family. As originally built, it had 40 building structures and five courtyards. It is a national heritage site of the Czech Republic, and also a UNESCO World Heritage site. Part of the castle now serves as a theatre, known as the Eggenberg Theatre. The theatre portion of the castle was added in the 17th or 18th century. This is the second -largest castle and chateau complex in the Czech Republic. The largest is Karlštejn Castle, originally completed in 1365, which is on the hill and overlooks much of the city. The interior of the castle is very well-preserved and contains many very beautiful artifacts. The grounds have magnificent water fountains and flower-beds.
Read more",May 2018
Czech,Kevin,Cesky Krumlov Castle,4.0,"Well preserved castle. Easy walking to see many artifacts, old living quarters and furniture, guns, dishes, artwork, and musical instruments. Outside in the dry moat was a live bear to watch. The tower climb was very difficult but view was outstanding.",Aug 2018
Czech,Ryan S,Cesky Krumlov Castle,4.0,Surprisingly quite and quaint next to the medieval part of the city. Parking is a nightmare in August even with good signs and what would appear to be adequate parking.,Aug 2018
Czech,Valprantl,Cesky Krumlov Castle,4.0,So much to see and enjoy. So why the bears? Imprisoned in a dark moat and circling round and round. The lady next to me was also visibly upset pulling her small child away. Beautiful place but the bears will stay in our minds much longer than the other sights we saw that day.,Aug 2018
Czech,Tonkarn08,Cesky Krumlov Castle,5.0,Very colourful and lovely castle. This is the must visit place in Cesky krumluv. Try the tower in the early morning. Very fantastic view. The place is walkable distance from downtown.,Aug 2018
Czech,Christine_sing,Cesky Krumlov Castle,4.0,"The Castle is split in 2 different visiting areas, one got the tower and some lesser rooms - open on Mondays, the more splendid room area is closed on Mondays. As said, you get the tower which offers magnificent views of the surrounding area. The rooms contain armory, an eclectic collection of various chamber pots in one of the rooms, porcellain and interesting details about Administration life of a castle & land owner. The other parts which we did not see apparently contain the more spectacular grand rooms. After viewing the lower part, do go up to the higher part and continue up the mountain. There is a door opening to a kind of terrace with magnificent views over the valley and buildings - you probably wont be able to miss it, just follow the tour groups. If you continue further up, well worth the trudge, you are rewarded with the manicured Gardens.
Read more",Aug 2018
Czech,FLnurseER,Cesky Krumlov Castle,5.0,"Built in the 18. century by the Schwarzenbergs, the
Castle Riding Hall is located on the premises of the Český Krumlov Castle near the baroque garden. A beautiful building in the Viennese rococo style, frequently used for various social events. I attended a large wedding there, all guests were amazed by the architecture of the Hall, the Castle gardens and by the view of the Castle itself.",Jul 2018
Czech,Maryland1traveler,Cesky Krumlov Castle,5.0,"This was one of the nicest tours we went on in Europe. The 1 hour castle tour is really good. We did the English language option at 10:10 am for tour 1 (there are two options which cover different parts of the castle). The castle history is fascinating and the rooms, art, and furnishings are incredibly well preserved. Highly recommended. You can walk up the steps to the top of the tower for an additional fee.",Aug 2018
Czech,Disneygroupie,Cesky Krumlov Castle,4.0,"This castle sits on a hill overlooking the city. There are many parts to the castle, including one of only 2 baroque theatres left in Europe. You can walk the grounds no charge, and take a variety of different paid tours. There are also some gardens to walk through, which is a nice reprieve from looking at buildings!",Aug 2018
Czech,LeeFamily,Cesky Krumlov Castle,5.0,"Glad we decided to make the 2.5 hr drive to CK. The weather turned out to be warm and sunny despite heavy rain in the morning. The views from the castle tower is spectacular from all angles and totally worth the trip, thoroughly recommend.",Aug 2018
Czech,techsan518,Cesky Krumlov Castle,3.0,"Pleasant little town, but nearly 3 hrs each way from Prague. If you are in P for more than 4 days and need to venture out, not a bad choice but would not recommend it if on a shorter stay. quaint, but not much to do and the castle isn't much once you've seen Prague.",Aug 2018
Czech,ashiroma,Cesky Krumlov Castle,5.0,"Visit this place is a great adventure full of magic details every corner, walls. From the tower you will have great views of the city that you will visit walking later and the river.
But i hope you will be more lucky and avoid the hundreds and hundreds of tourists that are there (same like me! ) take your time and enjoy the place, tower, castle and the gardens around!",Jul 2018
Czech,Marg H,Cesky Krumlov Castle,5.0,"A must see town from Prague. We caught the Regio Bus from Prague to Cesky Krumlov for approx 7 euro..Takes about 2 hours to arrive to this gorgeous town.
Visited the castle which was gorgeous and walked around the town ...took way too many photos !",Jul 2018
Czech,nriemen,Cesky Krumlov Castle,4.0,This is a very nice castle that overlooks the town. Great views of the town and a great place for pics.,Jul 2018
Czech,Robert T,Cesky Krumlov Castle,4.0,"There are a number of different options to explore: the castle, the museum and the tower. It takes a little stamina but taking the stairs up to the tower is well worth it.",Aug 2018
Czech,rockcole,Cesky Krumlov Castle,4.0,"The views from the castle are beautiful however I did not find the interior of the castle impressive.

The history is interesting and recommend a visit but do not be overenthusiastic",Jul 2018
